date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:26:59	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:56:59%20GMT	https://trucks.cardekho.com/en/e-maggic/images	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/e-maggic/images	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:26:59	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:56:59%20GMT	https://trucks.cardekho.com/en/video/e-maggic.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/video/e-maggic.html	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:00	70216/70216	---M--	200	added ('OK')	image/jpeg	etag:W/%2211248-rn05Q/1DhQZPI/HSX3Bz/RTGhbM%22	https://truckcdn.cardekho.com/in/e-maggic/plus-auto-rickshaw/e-maggic-plus-auto-rickshaw.jpg?impolicy=resize&imwidth=480	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/e-maggic/plus-auto-rickshaw/e-maggic-plus-auto-rickshawf2b7.jpg	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:00	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:56:59%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/plus-auto-rickshaw	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/plus-auto-rickshaw	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:00	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:00%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/plus-auto-rickshaw/2170-electric	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/plus-auto-rickshaw/2170-electric	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:00	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:00%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/passenger-e-rickshaw	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/passenger-e-rickshaw	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:00	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:00%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/passenger-e-rickshaw/2170-electric	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/passenger-e-rickshaw/2170-electric	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:01	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:00%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/loader	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/loader	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:01	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:01%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/loader/2170-loader	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/loader/2170-loader	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:01	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:01%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/m-s	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/m-s	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:01	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:01%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/m-s/2170-electric	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/m-s/2170-electric	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:02	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:01%20GMT	https://trucks.cardekho.com/en/popular-truck/e-maggic+under-5-lakh	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-maggic+under-5-lakh	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:02	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:01%20GMT	https://trucks.cardekho.com/en/popular-truck/3-wheeler/e-maggic.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/3-wheeler/e-maggic.html	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:02	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:02%20GMT	https://trucks.cardekho.com/en/popular-truck/auto-rickshaw/e-maggic.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/auto-rickshaw/e-maggic.html	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:02	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:02%20GMT	https://trucks.cardekho.com/en/popular-truck/e-rickshaw/e-maggic.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-rickshaw/e-maggic.html	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:03	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:02%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/plus-auto-rickshaw/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/plus-auto-rickshaw/pictures	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:03	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:02%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/passenger-e-rickshaw/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/passenger-e-rickshaw/pictures	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:03	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:03%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/loader/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/loader/pictures	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:03	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:03%20GMT	https://trucks.cardekho.com/en/trucks/e-maggic/m-s/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-maggic/m-s/pictures	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:03	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:03%20GMT	https://trucks.cardekho.com/en/popular-truck/e-maggic+less-than-1500-kg	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-maggic+less-than-1500-kg	(from https://trucks.cardekho.com/en/brands/e-maggic.html)
02:27:04	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:04%20GMT	https://trucks.cardekho.com/en/e-ranger-dealers-in-new-delhi.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/e-ranger-dealers-in-new-delhi.html	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:05	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:04%20GMT	https://trucks.cardekho.com/en/news/category/e-ranger.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/news/category/e-ranger.html	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:05	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:04%20GMT	https://trucks.cardekho.com/en/e-ranger/images	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/e-ranger/images	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:05	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:04%20GMT	https://trucks.cardekho.com/en/video/e-ranger.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/video/e-ranger.html	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:05	50899/50899	---M--	200	added ('OK')	image/jpeg	etag:W/%22c6d3-0G1Xdmbe6V26esPd00rrosPee6E%22	https://truckcdn.cardekho.com/in/e-ranger/loader/e-ranger-loader.jpg?impolicy=resize&imwidth=480	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/e-ranger/loader/e-ranger-loaderf2b7.jpg	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:05	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:05%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/loader	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/loader	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:06	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:05%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/loader/electric-loader	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/loader/electric-loader	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:06	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:05%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/deluxe	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/deluxe	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:06	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:06%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/deluxe/4-seater-electric	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/deluxe/4-seater-electric	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:06	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:06%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/deluxe-ss	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/deluxe-ss	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:07	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:06%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/deluxe-ss/4-seater-electric	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/deluxe-ss/4-seater-electric	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:07	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:06%20GMT	https://trucks.cardekho.com/en/popular-truck/e-ranger+under-5-lakh	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-ranger+under-5-lakh	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:07	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:07%20GMT	https://trucks.cardekho.com/en/popular-truck/3-wheeler/e-ranger.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/3-wheeler/e-ranger.html	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:07	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:07%20GMT	https://trucks.cardekho.com/en/popular-truck/e-rickshaw/e-ranger.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-rickshaw/e-ranger.html	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:07	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:07%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/loader/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/loader/pictures	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:08	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:07%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/deluxe/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/deluxe/pictures	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:08	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:08%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/deluxe-ss/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/deluxe-ss/pictures	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:08	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:08%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/standard-plus	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/standard-plus	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:08	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:08%20GMT	https://trucks.cardekho.com/en/trucks/e-ranger/standard	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-ranger/standard	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:09	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:08%20GMT	https://trucks.cardekho.com/en/popular-truck/e-ranger+less-than-1500-kg	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-ranger+less-than-1500-kg	(from https://trucks.cardekho.com/en/brands/e-ranger.html)
02:27:10	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:09%20GMT	https://trucks.cardekho.com/en/e-sathi-dealers-in-new-delhi.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/e-sathi-dealers-in-new-delhi.html	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:10	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:09%20GMT	https://trucks.cardekho.com/en/news/category/e-sathi.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/news/category/e-sathi.html	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:10	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:10%20GMT	https://trucks.cardekho.com/en/e-sathi/images	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/e-sathi/images	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:10	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:10%20GMT	https://trucks.cardekho.com/en/video/e-sathi.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/video/e-sathi.html	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:11	59467/59467	---M--	200	added ('OK')	image/jpeg	etag:W/%22e84b-6pzWXNZ16C+Hf59wsjgDfBNQaZk%22	https://truckcdn.cardekho.com/in/e-sathi/m-s/e-sathi-m-s.jpg?impolicy=resize&imwidth=480	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/e-sathi/m-s/e-sathi-m-sf2b7.jpg	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:11	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:10%20GMT	https://trucks.cardekho.com/en/trucks/e-sathi/m-s	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-sathi/m-s	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:11	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:10%20GMT	https://trucks.cardekho.com/en/trucks/e-sathi/m-s/4-seater-electric	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-sathi/m-s/4-seater-electric	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:11	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:11%20GMT	https://trucks.cardekho.com/en/trucks/e-sathi/s-s-dlx	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-sathi/s-s-dlx	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:11	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:11%20GMT	https://trucks.cardekho.com/en/trucks/e-sathi/s-s-dlx/4-seater-electric	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-sathi/s-s-dlx/4-seater-electric	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:12	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:11%20GMT	https://trucks.cardekho.com/en/trucks/e-sathi/cart	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-sathi/cart	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:12	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:11%20GMT	https://trucks.cardekho.com/en/trucks/e-sathi/cart/electric-loader	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-sathi/cart/electric-loader	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:12	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:12%20GMT	https://trucks.cardekho.com/en/popular-truck/e-sathi+under-5-lakh	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-sathi+under-5-lakh	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:12	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:12%20GMT	https://trucks.cardekho.com/en/popular-truck/3-wheeler/e-sathi.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/3-wheeler/e-sathi.html	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:12	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:12%20GMT	https://trucks.cardekho.com/en/popular-truck/e-rickshaw/e-sathi.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-rickshaw/e-sathi.html	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:13	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:12%20GMT	https://trucks.cardekho.com/en/trucks/e-sathi/m-s/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-sathi/m-s/pictures	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:13	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:13%20GMT	https://trucks.cardekho.com/en/trucks/e-sathi/s-s-dlx/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-sathi/s-s-dlx/pictures	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:13	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:13%20GMT	https://trucks.cardekho.com/en/trucks/e-sathi/cart/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-sathi/cart/pictures	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:13	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:13%20GMT	https://trucks.cardekho.com/en/popular-truck/e-sathi+less-than-1500-kg	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-sathi+less-than-1500-kg	(from https://trucks.cardekho.com/en/brands/e-sathi.html)
02:27:14	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:14%20GMT	https://trucks.cardekho.com/en/e-trio-dealers-in-new-delhi.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/e-trio-dealers-in-new-delhi.html	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:15	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:14%20GMT	https://trucks.cardekho.com/en/news/category/e-trio.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/news/category/e-trio.html	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:15	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:14%20GMT	https://trucks.cardekho.com/en/e-trio/images	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/e-trio/images	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:15	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:15%20GMT	https://trucks.cardekho.com/en/video/e-trio.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/video/e-trio.html	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:15	47434/47434	---M--	200	added ('OK')	image/jpeg	etag:W/%22b94a-0IgP5xISgti43hpAhT2Z3rVQcjQ%22	https://truckcdn.cardekho.com/in/e-trio/e-trio-elcv/e-trio-e-trio-elcv.jpg?impolicy=resize&imwidth=480	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/e-trio/e-trio-elcv/e-trio-e-trio-elcvf2b7.jpg	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:15	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:15%20GMT	https://trucks.cardekho.com/en/trucks/e-trio/e-trio-elcv	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-trio/e-trio-elcv	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:16	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:15%20GMT	https://trucks.cardekho.com/en/trucks/e-trio/e-trio-elcv/box-body-180-cu-ft	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-trio/e-trio-elcv/box-body-180-cu-ft	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:16	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:16%20GMT	https://trucks.cardekho.com/en/trucks/e-trio/touro	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-trio/touro	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:16	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:16%20GMT	https://trucks.cardekho.com/en/trucks/e-trio/touro/flat-bed	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-trio/touro/flat-bed	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:16	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:16%20GMT	https://trucks.cardekho.com/en/trucks/e-trio/touro/half-loader	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-trio/touro/half-loader	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:17	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:16%20GMT	https://trucks.cardekho.com/en/trucks/e-trio/touro/full-loader	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-trio/touro/full-loader	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:17	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:17%20GMT	https://trucks.cardekho.com/en/popular-truck/e-trio+under-10-lakh	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/e-trio+under-10-lakh	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:17	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:17%20GMT	https://trucks.cardekho.com/en/popular-truck/mini-truck/e-trio.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/mini-truck/e-trio.html	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:17	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:17%20GMT	https://trucks.cardekho.com/en/popular-truck/3-wheeler/e-trio.html	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/popular-truck/3-wheeler/e-trio.html	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:18	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:17%20GMT	https://trucks.cardekho.com/en/trucks/e-trio/e-trio-elcv/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-trio/e-trio-elcv/pictures	(from https://trucks.cardekho.com/en/brands/e-trio.html)
02:27:18	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:57:17%20GMT	https://trucks.cardekho.com/en/trucks/e-trio/touro/pictures	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/e-trio/touro/pictures	(from https://trucks.cardekho.com/en/brands/e-trio.html)
